PMID,FC_7576301,FC_8593205,FC_8924224,FC_9015311,FC_9245791,FC_9443089,FC_9569056,FC_9584145,FC_9649126,FC_9681800,FC_9732293,FC_9832560,FC_10330400,FC_10352017,FC_10491393,FC_10525535,FC_10662776,FC_10811821,FC_11056682,FC_11086000,FC_11157977,FC_11285283,FC_11381093,FC_11401727,FC_11532215,FC_11564752,FC_11591730,FC_11690545,FC_11707154,FC_11737944,FC_11790258,FC_11870542,FC_11879553,FC_11983060,FC_12049663,FC_12058019,FC_12095422,FC_12135983,FC_12147673,FC_12175426,FC_12184807,FC_12184811,FC_12225587,FC_12354330,FC_12429061,FC_12429067,FC_12537560,FC_12538638,FC_12556960,FC_12615908,FC_12659637,FC_12682085,FC_12803655,FC_12823867,FC_12930545,FC_12950995,FC_12962547,FC_12967349,FC_14517204,FC_14557250,FC_14562023,FC_14581449,TA_7576301,TA_8593205,TA_8924224,TA_9015311,TA_9245791,TA_9443089,TA_9569056,TA_9584145,TA_9649126,TA_9681800,TA_9732293,TA_9832560,TA_10330400,TA_10352017,TA_10491393,TA_10525535,TA_10662776,TA_10811821,TA_11056682,TA_11086000,TA_11157977,TA_11285283,TA_11381093,TA_11401727,TA_11532215,TA_11564752,TA_11591730,TA_11690545,TA_11707154,TA_11737944,TA_11790258,TA_11870542,TA_11879553,TA_11983060,TA_12049663,TA_12058019,TA_12095422,TA_12135983,TA_12147673,TA_12175426,TA_12184807,TA_12184811,TA_12225587,TA_12354330,TA_12429061,TA_12429067,TA_12537560,TA_12538638,TA_12556960,TA_12615908,TA_12659637,TA_12682085,TA_12803655,TA_12823867,TA_12930545,TA_12950995,TA_12962547,TA_12967349,TA_14517204,TA_14557250,TA_14562023,TA_14581449
9732293,0.218883771,0.250891631,0.245645507,4.42E-04,0.018807973,0.243902249,0.188737912,0.024689108,0.301980057,0.185807558,1,0.050798799,0.104598589,0.141132469,0.051364285,0.009552643,0.010203662,0.04846953,1.41E-06,0.010075254,0.010028438,0.008899963,0.010203771,0.010254758,1.55E-04,0.001924773,5.47E-05,0.008561198,0.098592111,3.41E-06,2.25E-07,1.28E-04,1.18E-04,0.003655752,8.31E-05,0.001576131,7.37E-05,3.64E-04,0.010298878,9.86E-09,6.89E-05,2.44E-05,1.77E-06,8.79E-05,4.35E-04,1.32E-04,6.90E-05,8.28E-05,3.52E-05,4.42E-04,0.003968077,0.304475237,2.39E-05,4.11E-04,0.015751951,0.001046328,0.098231411,0.001618444,0.010218283,0.035498062,1.97E-06,0.043111651,0.462391164,0.518265181,0.493762671,0.382923901,0.515618853,0.503904464,0.410917583,0.46481818,0.620795017,0.360877804,1,0.396584858,0.592509458,0.543480317,0.470127032,0.221791666,0.447628866,0.440805629,0.68243974,0.381525005,0.292017283,0.474844642,0.354335194,0.795119295,0.823734773,0.789449354,0.259257738,0.72226779,0.786917971,0.696793213,0.673618762,0.418521342,0.49416617,0.609062205,0.776156833,0.425189034,0.684549491,0.612111195,0.441603422,0.753405177,0.759553803,0.74415865,0.713565701,0.660583178,0.71340458,0.554481491,0.672399534,0.407266297,0.368677131,0.721992123,0.761281504,0.797494486,0.689101314,0.754717544,0.69324625,0.736169063,0.525940536,0.781898284,0.478641365,0.518531268,0.290608821,0.516238568
9832560,0.299431413,0.323070304,0.321556736,0.005868597,6.81E-04,0.316215897,0.235550141,0.085324984,0.373033607,0.232883767,0.022613536,1,0.10239645,0.164870082,0.005202436,0.001645302,0.00174113,0.013018494,2.83E-04,0.001618734,0.003209564,0.004136971,0.001854526,0.001495266,0.042019852,0.002444272,0.004274427,0.044509324,0.075576959,4.37E-08,9.23E-06,0.005108567,0.15307716,0.001358962,0.035526697,0.002373453,0.043028558,0.062199862,0.001475469,0.00119292,0.041088734,5.36E-04,1.95E-07,0.012327145,0.044119865,5.49E-04,0.042683293,2.08E-05,0.004086441,0.002344263,0.045387979,0.004253135,0.004292449,0.022353822,0.018110315,0.003655344,0.063619832,0.043885819,0.004132308,0.058788081,0.003293906,0.003947359,0.369244244,0.403840897,0.393682008,0.302457184,0.402272668,0.409916689,0.3041342,0.395182209,0.496480198,0.285668488,0.318613103,1,0.448071326,0.417286685,0.363521118,0.171987728,0.340843199,0.338053786,0.532845477,0.290275803,0.250159893,0.360352959,0.272439682,0.618764743,0.640988266,0.608585855,0.208416143,0.552645459,0.602055311,0.536578767,0.517238266,0.357640657,0.488403032,0.456819635,0.600935636,0.324932543,0.529116559,0.480396336,0.350505755,0.5821638,0.591108236,0.573250883,0.54947831,0.511060015,0.567936108,0.433762716,0.523129224,0.315187331,0.306729654,0.556949382,0.591345079,0.205266682,0.534070416,0.580569722,0.526773056,0.564904231,0.418360192,0.604266307,0.39739423,0.411386026,0.24025059,0.399048888
10330400,0.502870329,0.554325731,0.537782003,0.046139949,0.002130013,0.539041652,0.422837999,0.121423505,0.794483262,0.398343371,0.070550363,0.152143467,1,0.301302941,0.023559543,0.014888356,0.033020648,0.044132752,0.004844281,0.012361096,0.032711471,0.010504133,0.012194718,0.012181589,0.025294274,0.03414577,0.031836625,0.0355746,0.124366859,3.42E-07,1.70E-08,0.038133245,3.65E-05,0.004173279,0.021190979,0.029508568,0.024608187,0.122667863,0.012194073,7.42E-05,0.026246847,2.95E-04,4.63E-05,0.008822513,0.027856221,0.002854126,0.024516625,9.46E-05,0.00391748,0.001623296,0.033374335,0.028472109,0.016332854,0.012495865,0.032521421,0.002897556,0.100172144,0.032196526,0.015863031,0.084877327,0.00164713,0.016950746,0.388594718,0.42919514,0.412980872,0.598262915,0.426908585,0.428868005,0.330256311,0.391272777,0.631952252,0.301901264,0.341606154,0.321680154,1,0.473842455,0.483395048,0.176663878,0.429002061,0.365647431,0.563248582,0.307719458,0.448823184,0.375110695,0.266615365,0.654360615,0.69003675,0.755060763,0.22839382,0.59518935,0.677749196,0.580211692,0.564419591,0.354671904,0.417533286,0.495165577,0.642314453,0.491009209,0.565836474,0.523747822,0.374632752,0.633245498,0.626445648,0.619050723,0.594311533,0.55605399,0.59779254,0.4663085,0.56711939,0.339184617,0.309574635,0.59538934,0.633318194,0.212905558,0.577808221,0.631797944,0.57406208,0.613708506,0.441795388,0.655867077,0.394616742,0.429577256,0.256726837,0.432479769
10352017,0.569248028,0.654699783,0.654190918,0.095768097,0.34141367,0.630357563,0.488271217,0.06368823,0.810098535,0.479685727,0.018963237,0.036663624,0.080839744,1,0.120949823,0.040782894,0.269200851,0.046731417,0.016571808,0.045922663,0.193740162,0.232607319,0.149448123,0.062329411,2.23E-10,0.30866185,0.007918982,0.0338045,0.014284233,0.102044433,4.11E-11,0.014758909,0.02942459,4.70E-04,5.76E-07,0.294736918,8.98E-06,0.023450974,0.043566069,0.016321309,8.91E-08,8.23E-09,2.06E-06,0.002719038,1.15E-11,3.81E-04,1.40E-10,0.083782787,0.016061987,0.054536014,0.03174119,1.78E-04,6.40E-05,0.001473125,0.036948025,0.019999843,0.012859158,0.026019936,0.174921951,0.003370944,0.007397301,0.077748776,0.46859788,0.499710379,0.490809672,0.546489092,0.70871908,0.507727626,0.390283064,0.450966111,0.674507122,0.372321935,0.396299562,0.378908764,0.584817298,1,0.564251952,0.197471175,0.653012324,0.434743719,0.659010978,0.35535762,0.462502578,0.480451032,0.350096183,0.783274659,0.80476351,0.852968302,0.241192983,0.691731694,0.756640187,0.700147952,0.658530421,0.414042351,0.493357156,0.60085134,0.749156953,0.695769992,0.668300831,0.59514395,0.430795257,0.736397389,0.734531431,0.729936322,0.697237291,0.667032788,0.698968293,0.549306832,0.653376855,0.401474429,0.354417278,0.709832262,0.738746024,0.236591517,0.67244965,0.736645714,0.668779496,0.717725914,0.541154793,0.766675442,0.492164793,0.510696091,0.286684998,0.525375318
10491393,0.190437061,0.218292415,0.213724538,0.395790869,0.031067458,0.212191834,0.164170383,0.015309685,0.297540013,0.161694153,0.0782741,0.015025273,0.02965813,0.195343015,1,0.1139071,0.429952713,0.181251601,3.28E-07,0.120255544,0.4267344,0.104560996,0.121602395,0.12152048,1.78E-08,0.339023333,1.83E-06,0.082864836,5.74E-05,5.39E-09,1.65E-12,2.01E-05,1.60E-04,1.56E-07,2.02E-07,0.324449939,3.15E-06,0.001741306,0.121684006,1.16E-09,2.14E-08,2.88E-08,4.35E-09,3.69E-05,2.06E-08,0.001321322,1.74E-08,8.47E-04,3.06E-05,6.51E-04,0.003371732,1.35E-04,1.73E-05,2.06E-04,0.011787552,7.01E-04,5.27E-07,0.001244262,0.12081722,0.064633177,1.58E-06,0.179776795,0.486495089,0.542549094,0.527704251,0.852845642,0.590418238,0.561249828,0.411264604,0.486226133,0.76793526,0.378150656,0.412292499,0.395307574,0.672585878,0.649240529,1,0.239290486,0.628671541,0.443347685,0.705901891,0.393211457,0.613044377,0.485166874,0.346520174,0.819849495,0.867164572,0.976285451,0.263040819,0.740603823,0.8479907,0.728592735,0.705544545,0.42206564,0.537915429,0.612652457,0.811101161,0.713761645,0.711328086,0.63475691,0.478887927,0.789218997,0.795084638,0.772845762,0.741182412,0.694314097,0.758081546,0.597329808,0.707732667,0.466580376,0.381509622,0.74862578,0.797898929,0.260719285,0.72814382,0.794072608,0.717552352,0.768974563,0.55879971,0.819080383,0.519176902,0.533494962,0.305289382,0.554644243
10525535,0.198469591,0.227499874,0.222721492,1.40E-04,8.49E-04,0.228979099,0.171080044,0.015422639,0.286495793,0.168513734,0.015076253,0.011505244,0.028870865,0.151019894,0.116415657,1,0.116409389,0.139269678,3.95E-06,0.114979508,0.113356449,0.09986875,0.11629824,0.116248927,1.01E-10,0.005644705,0.014161852,0.079250978,0.018884912,4.30E-09,4.70E-12,1.88E-05,5.95E-05,8.20E-08,1.94E-07,0.015394225,2.01E-06,0.001657724,0.351432584,7.49E-10,1.70E-07,4.87E-10,6.20E-12,3.85E-05,3.75E-11,0.535960402,3.66E-11,8.03E-04,3.18E-05,7.50E-04,0.003513932,1.29E-04,1.73E-05,2.15E-04,0.012286101,7.29E-04,2.73E-06,0.001296726,0.115443454,0.008489723,1.65E-06,0.110957093,0.387664829,0.437254038,0.41619524,0.331517521,0.431993356,0.468502718,0.330453194,0.374280421,0.585165551,0.30994703,0.345405001,0.32137888,0.488243356,0.450731809,0.400646808,1,0.350453368,0.435255409,0.574864777,0.316113145,0.234069458,0.384235001,0.274392313,0.666630514,0.701930334,0.66755882,0.234329731,0.607303315,0.664793434,0.58959453,0.571780084,0.343016726,0.44142405,0.502329387,0.658870456,0.321130098,0.580254892,0.504645731,0.497451724,0.637221737,0.646221104,0.628960933,0.601679622,0.562296273,0.61091079,0.51868758,0.576864228,0.368653776,0.314123376,0.605017621,0.649016051,0.201302382,0.5948244,0.641449162,0.582506557,0.624565464,0.452831765,0.665617056,0.399866822,0.4634166,0.246035476,0.43824148
10662776,0.19003993,0.2178372,0.21437583,0.269495376,0.123216632,0.211749349,0.164750245,0.015039565,0.397737275,0.161356389,0.01344097,0.011020004,0.030560068,0.27828158,0.366135649,0.096994855,1,0.104099842,3.23E-07,0.103232396,0.59094638,0.222436915,0.225324166,0.103500828,2.25E-08,0.35144066,1.55E-06,0.070639219,0.006172289,0.122460708,3.20E-13,1.77E-05,0.009160202,6.74E-09,1.87E-07,0.501685542,1.96E-06,0.001475751,0.103627646,1.55E-09,6.28E-08,1.66E-09,1.31E-09,3.69E-05,5.68E-09,1.17E-04,6.06E-09,7.62E-04,3.07E-05,0.012640705,0.003364946,1.16E-04,1.67E-05,2.05E-04,0.011762973,7.19E-04,4.54E-07,0.001241755,0.234458369,0.007613898,1.60E-06,0.109834765,0.378008332,0.416777278,0.411894571,0.599531258,0.502627429,0.409185434,0.314839142,0.374381153,0.585397612,0.29205949,0.342232191,0.33226678,0.491292123,0.574726555,0.517943367,0.165079831,1,0.356259548,0.543314496,0.298642845,0.516405097,0.378346338,0.285828209,0.642783791,0.66572809,0.753383594,0.201782125,0.568488256,0.626867231,0.60079386,0.539830641,0.335167896,0.401682041,0.471168507,0.622714567,0.688001638,0.543871823,0.492177081,0.38205826,0.6071625,0.608907653,0.597799442,0.57059498,0.529258366,0.580192503,0.449786202,0.543264818,0.331212185,0.292638854,0.588377439,0.612696126,0.189843025,0.562581397,0.605980918,0.550534975,0.591621991,0.425106043,0.628704629,0.403313989,0.437852303,0.253416567,0.419247868
10811821,0.2517293,0.288718032,0.282448907,2.22E-04,0.027069404,0.324821859,0.21692765,0.02724075,0.41454714,0.215281454,0.070262348,0.025160392,0.052956922,0.183563238,0.175418352,0.131913449,0.117782854,1,1.36E-04,0.116327621,0.11481794,0.101190733,0.117678285,0.117828151,0.001952529,0.006732936,4.12E-06,0.081573279,0.101184064,1.22E-05,6.33E-09,4.92E-04,3.58E-04,0.001891822,0.001654963,0.015795362,0.001938388,0.01122518,0.118523346,7.09E-07,0.001914509,0.001809322,2.29E-06,0.001993293,0.002076674,0.133780692,0.001914628,8.21E-04,4.20E-05,0.003684616,0.00560576,1.33E-04,9.85E-05,0.002906922,0.016277901,0.002811489,0.002589303,0.003666801,0.116914648,0.066615743,5.70E-04,0.158781065,0.459671743,0.521848069,0.500558627,0.37253948,0.52262827,0.533859894,0.388885922,0.464792823,0.645886013,0.386727327,0.406291565,0.393476756,0.591352039,0.559425496,0.469708688,0.358402787,0.431609713,1,0.672400442,0.376574699,0.285012118,0.461183235,0.332942522,0.800176316,0.822657038,0.792562032,0.25137379,0.70376359,0.780410218,0.706874867,0.672400442,0.435516251,0.507518213,0.602227652,0.77106962,0.408612022,0.678454432,0.599145308,0.477637973,0.75275083,0.75622707,0.748727779,0.710932633,0.673803827,0.716961942,0.644767104,0.684833172,0.417841637,0.371252206,0.729512937,0.754795682,0.242193943,0.692124494,0.756171223,0.688312637,0.736355041,0.548283699,0.778670367,0.480326777,0.530951607,0.293263588,0.51449563
11056682,0.221086126,0.269806179,0.248101478,2.01E-07,1.03E-07,0.246343309,0.197016549,0.020426562,0.306593425,0.216112191,3.12E-04,0.012071751,0.024988898,0.145536271,1.25E-07,6.87E-06,1.44E-07,0.001504007,1,3.20E-07,2.07E-07,2.40E-05,3.72E-07,5.45E-07,2.86E-05,7.97E-04,3.52E-09,0.001527375,0.003631487,1.58E-08,2.00E-07,4.49E-05,6.45E-07,3.47E-06,3.29E-05,1.40E-05,1.28E-05,4.09E-08,1.52E-07,4.07E-05,1.02E-05,2.88E-06,6.27E-07,4.88E-05,1.02E-05,1.14E-04,1.01E-05,6.85E-07,0.308640137,3.23E-04,0.003956192,4.62E-07,2.22E-05,2.73E-04,0.01368375,8.22E-04,2.44E-05,0.001630214,2.35E-07,1.13E-07,0.600081979,1.30E-04,0.321174221,0.46533627,0.416013816,0.254691014,0.356021665,0.36845416,0.377927688,0.325871124,0.450485762,0.260340132,0.283777237,0.272198391,0.401429103,0.375131405,0.32942485,0.144592034,0.290581501,0.289772947,1,0.265456153,0.22218016,0.33601838,0.224825412,0.553935211,0.581623407,0.55715752,0.16866512,0.497565033,0.55052457,0.491166001,0.480113567,0.295618965,0.366220698,0.417625891,0.543737786,0.270703902,0.472274698,0.422211723,0.307624923,0.546400512,0.530304383,0.520354295,0.500783423,0.466080839,0.504014319,0.390408832,0.475391102,0.282984734,0.590158334,0.504014319,0.533645026,0.166231006,0.487985467,0.533645026,0.48481766,0.517061774,0.371604669,0.55052457,0.348332895,0.358584559,0.485278659,0.38723069
11086000,0.215993355,0.247586851,0.243636819,0.005044284,0.001175163,0.240667619,0.187161822,0.017493132,0.29909986,0.183392547,0.018967061,0.012669434,0.030108399,0.172426264,0.146920288,0.137447394,0.14810556,0.147201745,4.93E-07,1,0.151271701,0.135596623,0.148492599,0.146647811,1.34E-07,0.010651789,2.20E-06,0.099857439,6.54E-05,1.77E-06,1.13E-10,2.01E-05,0.007968065,1.00E-08,2.54E-07,0.026212488,2.26E-06,0.002100834,0.250069961,4.13E-09,1.72E-08,3.37E-09,1.94E-09,4.26E-05,3.28E-09,1.37E-04,2.85E-09,0.001405181,3.49E-05,0.006007127,0.003824207,1.63E-04,3.13E-05,2.53E-04,0.014438022,8.71E-04,7.47E-07,0.001434115,0.154903885,0.010736381,1.84E-06,0.159055069,0.410113606,0.462171927,0.445078993,0.329142929,0.46356286,0.463815184,0.351746718,0.394481016,0.560935305,0.327031419,0.361640996,0.337501739,0.512214604,0.475536316,0.423021018,0.183479081,0.372980606,0.38129316,0.614531172,1,0.277332133,0.439607953,0.305983323,0.718159926,0.744293802,0.711961167,0.220244988,0.651025898,0.706876001,0.634974726,0.608350088,0.361480068,0.454058896,0.529814664,0.699406094,0.341631,0.606368327,0.535121807,0.447518661,0.678621701,0.685143359,0.665888738,0.642676015,0.597543431,0.644978743,0.515767613,0.613578567,0.416956587,0.333732473,0.657052971,0.682896666,0.215309774,0.627182997,0.682896666,0.620413098,0.663532312,0.481140216,0.704497138,0.476420533,0.479121676,0.262184966,0.480508703
11157977,0.203306533,0.233044537,0.23779187,0.38532883,9.52E-04,0.226532011,0.183307827,0.020303112,0.462839459,0.172620802,0.016807885,0.013421533,0.035053007,0.252926025,0.464308238,0.120679734,0.755049607,0.129274325,3.66E-07,0.134719277,1,0.205646472,0.14630586,0.128613579,5.69E-06,0.379896408,1.94E-06,0.087538154,0.007947678,1.31E-07,7.63E-13,2.16E-05,0.078595655,6.22E-09,2.02E-07,0.695583958,2.88E-06,0.001834509,0.128753279,8.39E-09,2.07E-06,1.74E-09,1.68E-10,3.94E-05,1.92E-05,3.00E-04,1.86E-09,0.00127711,3.46E-05,0.053005905,0.003599602,1.43E-04,1.78E-05,0.087229368,0.013671314,8.70E-04,1.73E-06,0.00132963,0.207440576,0.009900346,1.80E-06,0.217752137,0.459592639,0.500130745,0.500062135,0.874925125,0.519917443,0.497133126,0.40719781,0.457702142,0.694543947,0.358876663,0.396294533,0.393411833,0.681369513,0.614801786,0.667465567,0.198907475,0.673132793,0.414362348,0.674858887,0.381216294,1,0.464059077,0.346029796,0.776990153,0.80108039,0.96302628,0.239093989,0.687747887,0.807353139,0.684360383,0.655290619,0.404927835,0.503528438,0.570061649,0.748899843,0.779329189,0.650472445,0.584597519,0.481715899,0.732906573,0.730397775,0.720993351,0.690994534,0.646687378,0.696098543,0.55259151,0.654764724,0.410813195,0.354473051,0.707628428,0.734998902,0.228539294,0.67211117,0.742732358,0.667748093,0.71343226,0.525291866,0.758247402,0.50117895,0.53213391,0.314463228,0.524329303
11285283,0.262084381,0.300420136,0.3039923,0.049780701,0.142559974,0.292065122,0.234230304,0.026892033,0.372678791,0.223366659,0.013616191,0.016884764,0.031595747,0.343492371,0.103085555,0.096338356,0.257547267,0.1038642,7.09E-07,0.109423562,0.18635784,1,0.464403906,0.141728019,4.27E-06,0.133180751,1.90E-06,0.070662888,7.93E-05,0.14180013,3.12E-10,2.83E-05,0.081034682,3.94E-05,3.85E-06,0.080221736,7.69E-06,0.001466626,0.102953572,4.75E-06,6.79E-06,7.66E-06,5.11E-06,5.59E-05,4.10E-06,3.35E-04,8.10E-06,0.001124019,4.47E-05,0.120645429,0.004645685,1.15E-04,8.61E-05,3.02E-04,0.016227135,0.001348071,4.26E-06,0.001783655,0.326421684,0.008036704,2.30E-06,0.19615788,0.455502642,0.519079994,0.518970512,0.379866266,0.519738967,0.523515546,0.396912537,0.440116867,0.627721599,0.366341874,0.420409733,0.383971547,0.571913387,0.580961647,0.479931422,0.206189406,0.435366166,0.424958057,0.704071547,0.402775933,0.299269576,1,0.461263604,0.800312318,0.832905107,0.799925471,0.280098762,0.717752592,0.794588399,0.713676815,0.680776722,0.407604841,0.513550926,0.602012625,0.778651571,0.385261232,0.677406417,0.607434496,0.469284472,0.768657688,0.761330012,0.745165591,0.717139416,0.667444099,0.722891504,0.598448971,0.685371327,0.434465626,0.368669948,0.721766173,0.764198384,0.235560362,0.698812296,0.764198384,0.694275885,0.743863379,0.534274163,0.788370482,0.526039294,0.515069179,0.34465171,0.539136952
11381093,0.203751396,0.233554231,0.230539712,0.009657907,0.14396564,0.227027152,0.17722299,0.016596238,0.28324346,0.172998324,0.016024981,0.012027769,0.027348873,0.252744103,0.123726271,0.115779673,0.269219498,0.124128553,3.62E-07,0.123665345,0.136814732,0.479204024,1,0.123567832,2.29E-07,0.104532868,1.93E-06,0.084163201,6.63E-05,0.14306302,7.65E-13,1.92E-05,0.015536485,1.66E-07,2.49E-07,0.029109008,1.30E-05,0.00176164,0.123693339,2.84E-08,1.25E-07,6.37E-08,9.59E-10,3.97E-05,6.21E-07,1.40E-04,9.26E-08,9.95E-04,3.31E-05,0.01800841,0.003607514,1.38E-04,1.87E-05,2.20E-04,0.012611741,7.73E-04,7.40E-07,0.001331925,0.281397451,0.009103381,1.79E-06,0.136661928,0.559394887,0.635966059,0.611158675,0.455456286,0.638665983,0.629218514,0.477461481,0.548161107,0.751381184,0.451310885,0.525671381,0.494609683,0.686257383,0.677299638,0.573952494,0.247608053,0.540702387,0.517483822,0.816446353,0.468156764,0.383364216,0.723420545,1,0.977143428,0.998891875,0.958236698,0.304357519,0.864151787,0.951468831,0.865930631,0.816446353,0.50763354,0.627107531,0.716511783,0.935282892,0.486707392,0.816861993,0.724697198,0.564385964,0.91753955,0.91993055,0.910811755,0.860055642,0.803363056,0.874578061,0.679112225,0.816446353,0.523064205,0.443693532,0.895436185,0.916492827,0.288883915,0.851314472,0.916492827,0.837147154,0.894080621,0.665708651,0.9454821,0.685333747,0.670052485,0.347190096,0.638318798
11401727,0.225379327,0.258322212,0.252907807,2.58E-04,0.001400304,0.2511034,0.194254361,0.049502866,0.310922979,0.191335302,0.024341275,0.013317794,0.033522245,0.210775007,0.188261737,0.176214179,0.188293373,0.188564431,5.43E-07,0.185956588,0.183126288,0.222687999,0.188147313,1,5.15E-05,0.008731585,1.52E-05,0.127664786,1.23E-04,2.43E-05,1.86E-07,3.32E-05,6.46E-05,6.25E-07,4.46E-05,0.024915769,5.51E-05,0.002693755,0.188264435,4.95E-08,5.32E-05,2.01E-07,2.24E-07,2.00E-04,5.14E-05,1.61E-04,5.14E-05,0.001298474,3.62E-05,0.273484394,0.00404093,0.068269074,3.25E-05,3.70E-04,0.014050476,0.001027429,5.34E-05,0.001524046,0.358678853,0.013696247,6.22E-05,0.179429175,0.354107353,0.381031359,0.382938851,0.278947007,0.400135427,0.375609105,0.289639663,0.503724108,0.456776402,0.268617888,0.309290185,0.321729128,0.420607256,0.42015347,0.341769695,0.151600219,0.334460563,0.336849584,0.501545956,0.289263246,0.2362266,0.352492596,0.275177254,1,0.613622902,0.58441137,0.237289054,0.524939843,0.580813083,0.533616646,0.501545956,0.472534626,0.364937942,0.441940648,0.59095991,0.335011759,0.531303888,0.435427137,0.336322466,0.559480432,0.559480432,0.568687745,0.5283353,0.491723465,0.531743952,0.429243637,0.501545956,0.323549395,0.270692339,0.571954319,0.583010276,0.250159343,0.514833233,0.566687199,0.51149114,0.545509247,0.395113886,0.580813083,0.395215671,0.390772206,0.21380952,0.383764178
11532215,0.324879488,0.294204062,0.379301465,9.03E-04,3.59E-07,0.421715094,0.206991445,0.18248965,0.28174572,0.251232781,7.97E-04,0.155736016,0.067966208,0.123117885,4.58E-08,9.70E-11,7.52E-08,0.005931652,3.83E-05,2.82E-07,1.33E-05,2.64E-05,6.81E-07,8.48E-05,1,8.77E-04,1.89E-07,0.283352844,0.225438423,3.14E-06,3.59E-07,0.013262405,8.41E-07,0.112705076,0.368861904,8.64E-05,0.284096539,8.49E-04,1.87E-07,9.05E-07,0.28168786,0.116350747,1.41E-04,0.149654801,0.325951313,9.54E-04,0.306202349,2.41E-06,7.29E-05,0.003519011,0.222417793,4.84E-08,0.026714395,0.382957871,0.018637795,0.115482829,0.478830492,0.486876203,3.09E-08,4.69E-06,3.02E-06,2.90E-04,0.425218824,0.440101464,0.462857182,0.284608161,0.368217872,0.447072706,0.306443991,0.381290078,0.455616513,0.273365995,0.285777491,0.319572867,0.419811639,0.400229348,0.346928223,0.153917081,0.308409755,0.299699678,0.491676539,0.267412296,0.193675109,0.327726054,0.232527239,0.572911329,1,0.572911329,0.18453634,0.653151512,0.585147132,0.507991838,0.509115035,0.286424051,0.357756697,0.559373834,0.691048586,0.271544759,0.643557522,0.45686142,0.324518609,0.548470981,0.610104879,0.580342111,0.526339385,0.593263384,0.668891502,0.403783039,0.52317287,0.288602958,0.265365658,0.5212803,0.631465263,0.174059152,0.543899706,0.656635431,0.630689392,0.65572213,0.434576222,0.740841918,0.342488578,0.370868564,0.208147169,0.37621247
11564752,0.234498161,0.268731431,0.268426416,0.443090904,0.333259803,0.261399487,0.206860493,0.021054252,0.406918748,0.199281177,0.002960459,0.01459653,0.045804923,0.487573471,0.454810808,0.006614444,0.553459215,0.009831834,3.45E-05,0.011054627,0.468203684,0.18028145,0.13718688,0.006983652,1.73E-04,1,5.61E-04,0.006553726,0.109761662,0.123243712,9.28E-13,6.68E-04,0.042096331,2.71E-09,8.79E-05,0.741097917,1.14E-04,0.001041621,0.008262155,3.42E-08,2.19E-04,8.65E-10,4.68E-07,9.61E-05,3.28E-04,3.20E-04,2.18E-04,0.001162145,3.91E-05,0.034641792,0.004262726,0.001943631,2.18E-05,5.07E-04,0.014776039,0.003857767,1.00E-04,0.001724058,0.1733706,0.001857469,3.66E-04,0.058251677,0.35967593,0.406463062,0.395514713,0.977167228,0.486951646,0.416599059,0.31193639,0.402361871,0.660088062,0.286546623,0.318351953,0.301584342,0.635235014,0.58291731,0.686907033,0.160818711,0.67081329,0.341079267,0.538891298,0.297877944,0.81374491,0.376942647,0.270436362,0.623417546,0.654578784,1,0.194443991,0.569216152,0.67425271,0.552774939,0.535021331,0.318105767,0.429013913,0.471686309,0.615219447,0.828620717,0.531514024,0.495066329,0.362169296,0.604128093,0.596822607,0.585624439,0.563598713,0.524543244,0.567234874,0.455899627,0.535021331,0.34697376,0.288759532,0.567234874,0.60058228,0.18512651,0.549195459,0.60058228,0.545630301,0.581918924,0.418216546,0.619579094,0.385451101,0.403563271,0.226496826,0.41539412
11591730,0.193521176,0.221827622,0.217166093,0.070655343,1.38E-06,0.215628405,0.166812544,0.084812791,0.284064143,0.164314428,3.21E-04,0.015001867,0.040347687,0.121134861,1.67E-06,0.012643774,1.67E-06,0.001128097,3.05E-07,1.65E-06,1.63E-06,2.21E-05,1.88E-06,9.12E-06,6.74E-08,0.001014551,1,0.001323702,6.08E-05,4.55E-07,1.29E-09,0.623663424,6.11E-07,6.50E-10,2.45E-07,1.23E-05,2.24E-06,0.099412599,1.69E-06,7.86E-08,7.04E-08,1.15E-09,7.67E-10,3.75E-05,6.76E-08,1.00E-04,6.53E-08,2.27E-05,3.25E-05,7.07E-04,0.003426389,0.07030424,1.69E-05,2.09E-04,0.011978473,7.45E-04,9.51E-08,0.001264472,1.67E-06,2.21E-06,4.09E-06,1.15E-04,0.37259168,0.422904547,0.401599087,0.322330134,0.42272846,0.430683919,0.31919664,0.431223746,0.525339004,0.30090031,0.329495637,0.320847914,0.480553611,0.436630828,0.38367931,0.196560413,0.339966418,0.345662475,0.550466402,0.305144085,0.225156413,0.380755558,0.268445865,0.656230948,0.674807734,0.643954249,1,0.585710116,0.638940377,0.573411501,0.549809657,0.702897896,0.408386288,0.478427429,0.630297755,0.321162851,0.549891734,0.525210735,0.375184439,0.618280364,0.617727209,0.615778981,0.589116513,0.544480384,0.591614053,0.46720398,0.559372925,0.351517001,0.304458227,0.589230462,0.617182752,0.223652975,0.581412528,0.621428891,0.562435101,0.604919804,0.439715564,0.636704649,0.393668897,0.422406704,0.236478762,0.426207007
