PMID,FC_7576301,FC_8593205,FC_8924224,FC_9015311,FC_9245791,FC_9443089,FC_9569056,FC_9584145,FC_9649126,FC_9681800,FC_9732293,FC_9832560,FC_10330400,FC_10352017,FC_10491393,FC_10525535,FC_10662776,FC_10811821,FC_11056682,FC_11086000,FC_11157977,FC_11285283,FC_11381093,FC_11401727,FC_11532215,FC_11564752,FC_11591730,FC_11690545,FC_11707154,FC_11737944,FC_11790258,FC_11870542,FC_11879553,FC_11983060,FC_12049663,FC_12058019,FC_12095422,FC_12135983,FC_12147673,FC_12175426,FC_12184807,FC_12184811,FC_12225587,FC_12354330,FC_12429061,FC_12429067,FC_12537560,FC_12538638,FC_12556960,FC_12615908,FC_12659637,FC_12682085,FC_12803655,FC_12823867,FC_12930545,FC_12950995,FC_12962547,FC_12967349,FC_14517204,FC_14557250,FC_14562023,FC_14581449,TA_7576301,TA_8593205,TA_8924224,TA_9015311,TA_9245791,TA_9443089,TA_9569056,TA_9584145,TA_9649126,TA_9681800,TA_9732293,TA_9832560,TA_10330400,TA_10352017,TA_10491393,TA_10525535,TA_10662776,TA_10811821,TA_11056682,TA_11086000,TA_11157977,TA_11285283,TA_11381093,TA_11401727,TA_11532215,TA_11564752,TA_11591730,TA_11690545,TA_11707154,TA_11737944,TA_11790258,TA_11870542,TA_11879553,TA_11983060,TA_12049663,TA_12058019,TA_12095422,TA_12135983,TA_12147673,TA_12175426,TA_12184807,TA_12184811,TA_12225587,TA_12354330,TA_12429061,TA_12429067,TA_12537560,TA_12538638,TA_12556960,TA_12615908,TA_12659637,TA_12682085,TA_12803655,TA_12823867,TA_12930545,TA_12950995,TA_12962547,TA_12967349,TA_14517204,TA_14557250,TA_14562023,TA_14581449
9732293,0.306205429,0.242224211,0.333274849,0.12359778,0.143029954,0.324451584,0.279338483,0.139594361,0.339302379,0.285206043,1,0.133221214,0.1414771,0.24043556,0.179473781,0.128738939,0.130172491,0.168989585,0.123364242,0.129894249,0.129982867,0.129218301,0.130171097,0.130152191,0.12348204,0.124924722,0.123406196,0.1292184,0.123497289,0.123364358,0.123363269,0.123444832,0.123430101,0.123448075,0.123432723,0.124249913,0.123434277,0.123546305,0.130184618,0.123363171,0.123431174,0.123392508,0.123364503,0.123438293,0.123682337,0.123471185,0.123431269,0.123394159,0.40875873,0.123700623,0.126565126,0.248975858,0.123374493,0.123700517,0.134673878,0.12421387,0.123411111,0.124521565,0.130112952,0.158311537,0.410316809,0.169122389,0.412598494,0.001714281,0.395038186,0.169078281,0.24576656,0.348518792,0.128826687,0.328368332,0.168876752,0.167721471,1,0.251840588,0.22047501,0.184594569,0.362384641,0.195014977,0.139332843,0.296110835,0.004166795,0.297804677,0.214709941,0.389252979,0.412302902,0.062509624,0.178832833,0.158051695,0.184317348,0.328100062,0.345574538,0.132729465,0.002104824,0.18236282,0.078450889,0.217659208,0.118007654,0.278044478,0.356181438,0.333038282,0.209114827,0.084823952,0.245873168,0.338839887,0.065121409,0.370865919,0.102983254,0.230458735,0.389662731,0.004305453,0.340175936,0.004623785,0.108998183,0.4380279,0.306521732,0.344390929,0.323270843,0.096921122,0.339248852,0.005548231,0.389018026,0.330145962,0.199304476,0.090435675
9832560,0.383870118,0.314333453,0.416401163,0.166960527,0.16176606,0.423948342,0.354179554,0.253704013,0.420750723,0.36284006,0.16153169,1,0.267145635,0.302196119,0.165694931,0.161914007,0.162356141,0.170276099,0.161003782,0.162135392,0.164149309,0.164995093,0.162520448,0.1621324,0.211046799,0.163431462,0.165865432,0.210467067,0.219434005,0.160842322,0.160847854,0.166445515,0.323649933,0.161943035,0.200771807,0.163525782,0.213433987,0.25891679,0.162125363,0.162445928,0.210247036,0.161941905,0.160842315,0.171599257,0.213005695,0.161307277,0.212395759,0.160853406,0.501253688,0.163380467,0.165194914,0.165806908,0.162507168,0.1846453,0.17552621,0.164761982,0.209148011,0.164521964,0.165189358,0.253371224,0.504282325,0.164963716,0.530741216,0.006347655,0.50870958,0.217672723,0.316611381,0.454022243,0.164471449,0.431671721,0.2204338,0.218166433,0.251840588,1,0.279531385,0.234236706,0.46305083,0.248098697,0.169056395,0.378178027,0.01578933,0.380197578,0.275300109,0.498044969,0.526445454,0.081979079,0.241341594,0.197465909,0.238181021,0.415537739,0.441797824,0.170758088,0.001141664,0.242810112,0.24989409,0.278701815,0.16758396,0.346885558,0.468396784,0.437197229,0.268722981,0.115111274,0.327951422,0.437854041,0.084040083,0.479180004,0.163081068,0.299737736,0.506629396,0.003047786,0.44829875,0.004815278,0.156884334,0.151447993,0.397779413,0.443779001,0.413301443,0.122788957,0.447372076,0.01203752,0.506782994,0.422957177,0.272037279,0.117604597
10330400,0.550466842,0.459796238,0.599177082,0.243453781,0.214974788,0.598668516,0.506739067,0.301602718,0.693182173,0.512413994,0.213897176,0.312643144,1,0.436894177,0.232856038,0.219594611,0.233086691,0.247023301,0.216125232,0.219877731,0.232800643,0.218898153,0.220127582,0.220104921,0.234359811,0.226994256,0.240017016,0.241001159,0.26322298,0.211905979,0.21190578,0.238285521,0.211945837,0.213633327,0.229614008,0.243704614,0.233879225,0.315155727,0.220127968,0.211936194,0.235634438,0.21215233,0.211941342,0.218067486,0.236509571,0.214866219,0.23382233,0.211940409,0.746899258,0.213139298,0.218184869,0.237904408,0.214201864,0.222636339,0.233664629,0.214014463,0.238059573,0.217346579,0.222650253,0.280843442,0.750897558,0.22287853,0.47275846,1.48E-04,0.454529836,0.305177737,0.281556982,0.402362562,0.144703004,0.37823613,0.2720847,0.193578299,0.22047501,0.279531385,1,0.280724779,0.507813754,0.221080394,0.164266941,0.337278513,2.83E-04,0.339931891,0.40247419,0.443161767,0.467790165,0.067019287,0.205694213,0.330497977,0.213259713,0.365786419,0.435725267,0.15142978,0.001700565,0.211924171,0.089677956,0.243940898,0.132721394,0.424114031,0.408670788,0.386874667,0.240260797,0.100526918,0.275681321,0.388852159,0.075850554,0.429557527,0.118649313,0.265823839,0.450565805,7.78E-04,0.39217398,0,0.123363402,0.133945742,0.354350014,0.397338148,0.370475033,0.109771861,0.39196268,0.00448262,0.448024429,0.378458525,0.232622801,0.105871042
10352017,0.599806869,0.552630796,0.676209895,0.172797099,0.360513454,0.637200583,0.543313651,0.213089031,0.76556943,0.548154003,0.168318104,0.187907716,0.217126125,1,0.288397454,0.189022017,0.383597479,0.196383922,0.18089612,0.194922839,0.276056798,0.399675445,0.319148182,0.207656414,0.16419534,0.455848229,0.169060047,0.187986371,0.165793202,0.287849872,0.16419534,0.172565673,0.182613411,0.164195934,0.164195643,0.444366464,0.164199527,0.183151044,0.195627043,0.182423321,0.16419542,0.164195344,0.164195694,0.165610275,0.16419534,0.164461133,0.16419534,0.183276668,0.916519638,0.21434061,0.18499103,0.164256163,0.164227017,0.165231864,0.191629741,0.171397216,0.164195537,0.182564852,0.335150172,0.165312265,0.905799714,0.21688962,0.401218155,3.09E-04,0.382888441,0.228573427,0.288034498,0.339028799,0.12488376,0.326434047,0.295370614,0.166146863,0.184594569,0.234236706,0.280724779,1,0.566576323,0.184988165,0.214499446,0.280377892,0.004939199,0.284302618,0.589137518,0.381250377,0.404091288,0.065559973,0.177797172,0.579842973,0.176548888,0.313077282,0.329358246,0.144655557,0.007119061,0.176761987,0.079793038,0.22771448,0.113389909,0.622100172,0.353834942,0.321447262,0.202054207,0.084387241,0.235527061,0.332947579,0.067997359,0.365214989,0.106096273,0.225420504,0.376280137,0.003369284,0.328151768,0.008552491,0.109923972,0.112653578,0.296965914,0.333895678,0.311869138,0.099658649,0.336063906,0.018765556,0.388201301,0.320007964,0.193007775,0.097013607
10491393,0.303251559,0.215240214,0.326270293,0.217923422,0.173101343,0.318745086,0.277288972,0.159879071,0.350505869,0.285220034,0.214871202,0.159573099,0.170359449,0.313612803,1,0.20586647,0.221375121,0.269959023,0.147581845,0.21841977,0.218678456,0.210066479,0.22129165,0.221138222,0.147581634,0.463119691,0.147582325,0.196772882,0.147621262,0.147581632,0.14758163,0.147596313,0.147605485,0.147581671,0.147581738,0.46655189,0.147583768,0.147760346,0.22137163,0.14758163,0.147581637,0.147581636,0.147581631,0.14760968,0.147581635,0.148599195,0.147581634,0.147852225,0.363302345,0.147975162,0.15028663,0.147616863,0.147590695,0.147748266,0.157127738,0.148118392,0.147581887,0.148485734,0.220189933,0.194370422,0.369484055,0.276012653,0.798333248,0.001732431,0.768317498,0.479852309,0.486001553,0.68099858,0.245247133,0.637704851,0.443010558,0.3267466,0.362384641,0.46305083,0.507813754,0.566576323,1,0.372098283,0.306711136,0.553802219,5.31E-04,0.57579918,0.737839366,0.750494079,0.791339285,0.113169643,0.346869189,0.630793271,0.349619299,0.614059603,0.698929141,0.256612291,1.99E-04,0.343702297,0.155097302,0.4063933,0.227164261,0.825415626,0.686452814,0.634599931,0.407648622,0.160526829,0.469125703,0.65486153,0.125457861,0.721809868,0.201866779,0.452554729,0.759660161,0.007332774,0.661730092,0.001314207,0.208684871,0.223319489,0.598592889,0.670334766,0.624738989,0.183056543,0.663595878,0.002102614,0.75971081,0.636982865,0.385182442,0.182670883
10525535,0.330183181,0.221301899,0.353248118,0.174215236,0.174564255,0.347079859,0.302288419,0.185929099,0.332737148,0.312024386,0.181935301,0.182860539,0.193534101,0.290959926,0.242951799,1,0.242949724,0.246490031,0.174168096,0.240184668,0.240438973,0.232392156,0.242870585,0.242730539,0.174167374,0.17757748,0.176950901,0.219980525,0.177450796,0.174167376,0.174167374,0.174179986,0.174179495,0.174167374,0.174167479,0.181747194,0.174168645,0.174332711,0.3631254,0.174167374,0.174167423,0.174167374,0.174167374,0.174195485,0.174167374,0.466872496,0.174167374,0.174416464,0.37353382,0.17464338,0.176878384,0.174200211,0.17417602,0.174334378,0.183734855,0.174705236,0.174167606,0.175073486,0.241832151,0.176490904,0.382725678,0.239506048,0.422452514,0.001123815,0.405943618,0.175174815,0.251446877,0.369490635,0.129401821,0.332311524,0.170730095,0.173400654,0.195014977,0.248098697,0.221080394,0.184988165,0.372098283,1,0.128219192,0.38027366,0.001756571,0.304548324,0.213326093,0.396399785,0.41867856,0.060039134,0.184580434,0.156149738,0.19377825,0.329066545,0.352756419,0.135269944,9.49E-04,0.186802594,0.091396249,0.219451143,0.121998324,0.271069942,0.366775781,0.337188077,0.441238695,0.084213434,0.251863598,0.347548155,0.066706463,0.382613276,0.10912456,0.274359672,0.403650026,0.019177051,0.350811977,0,0.112992362,0.116796823,0.320390195,0.355017604,0.330771155,0.099620467,0.352089177,0.005161737,0.399385187,0.348446763,0.204630126,0.093413795
10662776,0.278806732,0.213454462,0.302743578,0.377494816,0.256658881,0.294651617,0.254824766,0.131674822,0.427158107,0.260470823,0.126399995,0.128459964,0.141257344,0.340690295,0.179422298,0.166851124,1,0.179080241,0.11961364,0.177116045,0.693217243,0.310930995,0.313067714,0.179236874,0.119613432,0.211170856,0.119613983,0.159603618,0.125641894,0.256309661,0.119613422,0.119626297,0.122891295,0.119613427,0.11961353,0.385055288,0.119614731,0.119757195,0.179421372,0.119613423,0.119613462,0.119613423,0.119613423,0.119642109,0.119613425,0.119696942,0.119613426,0.119839423,0.360288187,0.128316917,0.122379741,0.119642176,0.119622283,0.119783838,0.129375593,0.120167642,0.119613636,0.120538044,0.318022333,0.121644985,0.36303704,0.180423711,0.27845118,0.001200213,0.267144335,0.847472345,0.209740499,0.235644995,0.085718284,0.222581562,0.152056913,0.113323352,0.139332843,0.169056395,0.164266941,0.214499446,0.306711136,0.128219192,1,0.195616549,0.001533618,0.199901266,0.183973015,0.261526866,0.276766185,0.042401606,0.12096587,0.160014913,0.121834901,0.213188886,0.23035828,0.17290817,0,0.120720913,0.053695448,0.140985406,0.079744963,0.289166238,0.238501106,0.221496136,0.156139125,0.057159917,0.163203996,0.227832476,0.044073974,0.249810608,0.071635095,0.156411687,0.263407995,0.002571072,0.229242153,0.004097123,0.07357553,0.07647144,0.210385507,0.232201125,0.216406941,0.06464562,0.229412795,0.001456673,0.264816987,0.225153743,0.136236769,0.062403052
10811821,0.394910072,0.270912541,0.423427501,0.202082197,0.229317764,0.446051363,0.361361672,0.222205729,0.403002928,0.373595885,0.276154817,0.218306526,0.239007487,0.350411772,0.369034644,0.285543397,0.301782709,1,0.202031832,0.297767818,0.298207872,0.286505115,0.301670714,0.30151566,0.203615765,0.207500385,0.201995071,0.268725881,0.273247727,0.201995638,0.201993342,0.202230681,0.202187098,0.203583674,0.203287333,0.213062308,0.203602863,0.20651884,0.302215145,0.201993497,0.203594844,0.203545265,0.201994292,0.203626632,0.203698081,0.212859634,0.203594899,0.202358844,0.457005871,0.204449355,0.206040263,0.202041383,0.202044809,0.204026562,0.214106862,0.204123857,0.202095674,0.204667332,0.300190811,0.256804889,0.466868724,0.350145333,0.636989024,0.004817976,0.609516105,0.257856922,0.383848365,0.543718321,0.193318553,0.500348436,0.254991917,0.266414645,0.296110835,0.378178027,0.337278513,0.280377892,0.553802219,0.38027366,0.195616549,1,0,0.457382119,0.319435827,0.593908596,0.628227862,0.096254557,0.272975101,0.240494449,0.279387361,0.485432153,0.526846083,0.207304972,0,0.286717195,0.124105712,0.347097742,0.184094323,0.410538866,0.558990061,0.506997307,0.352153826,0.130210468,0.382390245,0.524184976,0.103206705,0.583279544,0.168260543,0.429067313,0.603777769,0.011644171,0.525017794,0.007497182,0.162399581,0.177004167,0.475512621,0.531608718,0.497014804,0.150995317,0.539981015,0,0.598604052,0.515249068,0.306746521,0.138192716
11056682,0.442950724,0.242245599,0.46442258,0.297629309,0.297629292,0.457411064,0.410206026,0.311757402,0.395638787,0.437418316,0.297811067,0.305412717,0.314087059,0.400100752,0.297629293,0.29763015,0.297629302,0.298046361,1,0.297629342,0.29762933,0.297644609,0.297629439,0.297629419,0.297647844,0.298161375,0.297629234,0.298595717,0.298931537,0.297629237,0.297629358,0.297653661,0.297629619,0.297632959,0.29765021,0.297637012,0.297639034,0.297629237,0.297629296,0.29763934,0.297637491,0.297632656,0.297629602,0.297659769,0.297637488,0.297700447,0.29763748,0.297629463,0.396540447,0.297833051,0.300171314,0.297629478,0.297638418,0.297808595,0.30654027,0.298136592,0.297642142,0.298607701,0.297629334,0.297629255,0.45815221,0.297712208,5.49E-04,0.042876988,0.013910573,1.57E-04,0,0,0.027523522,0.004918353,0.016240589,0.001142125,0.004166795,0.01578933,2.83E-04,0.004939199,5.31E-04,0.001756571,0.001533618,0,1,0.004276875,0.00305689,0.00228935,0,0,0,6.75E-04,1.99E-04,0,0,0,0.008611521,0.010834785,0.018950574,0.003725137,0,3.91E-04,0,0.001487615,0,0.030998905,0,0,0,0,0,0,0,9.33E-04,0.323037101,0,0,2.69E-04,0,0,0,0,0,0,0.005191174,0,0.112624938,0.006004357
11086000,0.4283106,0.231190427,0.450020918,0.284685312,0.28442826,0.442707222,0.393991009,0.295324527,0.385465076,0.411066031,0.298794814,0.29217946,0.305617653,0.412070866,0.419770026,0.391138134,0.419981128,0.418415846,0.28363001,1,0.416862742,0.401348747,0.419991312,0.419312275,0.283629795,0.290717166,0.283631027,0.373310223,0.283668609,0.283630356,0.283629751,0.283641448,0.285702187,0.283629756,0.283629867,0.300270096,0.283630955,0.283957391,0.419760919,0.283629753,0.28362976,0.283629753,0.283629752,0.283656076,0.283629753,0.283704457,0.283629753,0.284187841,0.390224591,0.285459909,0.286143805,0.283694745,0.28364112,0.283800991,0.293413631,0.284183637,0.283630246,0.28447727,0.419715275,0.288226214,0.412683913,0.418824742,0.659235047,0,0.635223307,0.264699159,0.392093014,0.561079656,0.201636382,0.516119643,0.26630002,0.269850727,0.297804677,0.380197578,0.339931891,0.284302618,0.57579918,0.304548324,0.199901266,0.457382119,0.004276875,1,0.332676197,0.622788599,0.653234147,0.096686241,0.284457526,0.243531591,0.288748845,0.51395693,0.548994221,0.218024532,0,0.283594998,0.125238353,0.335352734,0.190941186,0.422342435,0.565331749,0.52238485,0.369389996,0.130686868,0.388277911,0.540249027,0.103881583,0.595648639,0.163337918,0.376822949,0.628180503,0.024783826,0.54759975,0.00610355,0.169230757,0.182737771,0.495176419,0.553462027,0.515815864,0.151450121,0.546744139,0,0.635751135,0.527220871,0.319277204,0.157276584
11157977,0.315325574,0.223600708,0.343853289,0.500721007,0.15410215,0.331414688,0.29225197,0.168005514,0.492026789,0.296599793,0.162094713,0.163470084,0.177256262,0.309161504,0.227705626,0.212145938,0.890613981,0.22720164,0.153674114,0.225861061,1,0.262620615,0.235007367,0.227455236,0.153677453,0.175163868,0.153674582,0.202926596,0.161445049,0.153673927,0.153673884,0.153688102,0.191651726,0.153673889,0.153673995,0.520436406,0.153675578,0.153851926,0.227681262,0.153673887,0.153675273,0.153673885,0.153673885,0.153703015,0.1536887,0.153840142,0.153673885,0.154041022,0.377413774,0.178612723,0.15648284,0.153709217,0.153682885,0.207249054,0.164003624,0.154284654,0.153674714,0.154613381,0.259963892,0.156285775,0.383881098,0.270197838,0.463127301,3.59E-04,0.443417694,0.35611911,0.274243061,0.390996989,0.152701104,0.374909571,0.372863185,0.188969429,0.214709941,0.275300109,0.40247419,0.589137518,0.737839366,0.213326093,0.183973015,0.319435827,0.00305689,0.332676197,1,0.433052161,0.456055761,0.068659123,0.198232697,0.825682225,0.201168299,0.35331695,0.447960804,0.151214905,2.58E-04,0.199646723,0.088510394,0.234271326,0.12895109,0.776231006,0.393779911,0.364547787,0.23879691,0.092363753,0.267849861,0.377464296,0.072697329,0.415475902,0.115440084,0.260062166,0.436652379,0.003939321,0.380709583,0.004032892,0.117933492,0.126792901,0.343735714,0.390069469,0.359461643,0.105683815,0.382157666,0,0.439642346,0.368704114,0.223640948,0.105204533
11285283,0.385913374,0.28560885,0.423225084,0.199770839,0.377006551,0.406834043,0.357850888,0.196020659,0.41835607,0.361646989,0.184280766,0.188636499,0.200147446,0.518869517,0.250122079,0.234467765,0.456797767,0.249715721,0.175734955,0.248664776,0.300307397,1,0.521016758,0.275280293,0.175739285,0.330553407,0.175735372,0.225546736,0.175789298,0.376566708,0.175734538,0.175754005,0.2272117,0.175776728,0.175738405,0.223587023,0.17574128,0.175913422,0.250125295,0.175738764,0.175741989,0.175741999,0.175739633,0.175775453,0.175739135,0.175956117,0.17574337,0.176143053,0.482070833,0.284679714,0.179389113,0.175770335,0.175777126,0.175974999,0.188626264,0.176778756,0.175736886,0.176991305,0.495355235,0.178399311,0.487732737,0.309052162,0.859877648,3.36E-04,0.828167488,0.348285017,0.510680249,0.731686929,0.264328653,0.673472938,0.34742669,0.351817629,0.389252979,0.498044969,0.443161767,0.381250377,0.750494079,0.396399785,0.261526866,0.593908596,0.00228935,0.622788599,0.433052161,1,0.883349103,0.122778652,0.37114843,0.3191535,0.378307961,0.66076229,0.71691031,0.277847254,0,0.370798487,0.165563402,0.439738218,0.241433404,0.551189379,0.737582331,0.681210703,0.439763367,0.175348014,0.501491717,0.704894615,0.135152524,0.776899038,0.213660233,0.491645945,0.81846533,0.006507017,0.71277823,0,0.220805302,0.23696279,0.643571785,0.722134391,0.673015233,0.197369175,0.712137321,0,0.832028886,0.686059455,0.417084711,0.192392893
11381093,0.366573157,0.223033209,0.389946169,0.221568093,0.428396586,0.381482194,0.337303973,0.228976974,0.351969636,0.348972042,0.228881248,0.22557088,0.237510941,0.477999911,0.325020752,0.302263606,0.537186622,0.324048925,0.216759929,0.320971888,0.331481868,0.612510683,1,0.324691915,0.216759935,0.360388498,0.216760777,0.288234876,0.216801859,0.427765521,0.216759704,0.216772104,0.226925242,0.216759887,0.216759885,0.236508619,0.216769311,0.217019997,0.325014021,0.216759734,0.216759877,0.216759808,0.216759705,0.216786872,0.216760295,0.216854944,0.216759843,0.217214269,0.376456054,0.23342855,0.219363012,0.216811715,0.216768512,0.216920267,0.225946729,0.217290721,0.216760099,0.217630245,0.543184028,0.220441377,0.390933046,0.331907532,0.909555016,1.14E-04,0.874171526,0.366063536,0.541489148,0.772758539,0.278447231,0.71244163,0.365971556,0.372053951,0.412302902,0.526445454,0.467790165,0.404091288,0.791339285,0.41867856,0.276766185,0.628227862,0,0.653234147,0.456055761,0.883349103,1,0.133939334,0.391696248,0.335976308,0.396892601,0.6965542,0.756447574,0.299827752,0,0.392188028,0.173459529,0.467389834,0.256471261,0.582427781,0.781488848,0.717887056,0.462447604,0.182414304,0.532727499,0.745546204,0.142634947,0.821254953,0.228521812,0.510164413,0.862799635,0.005378041,0.752077213,0.007177219,0.233029703,0.250642211,0.681274725,0.762113776,0.710275244,0.208715903,0.755238558,0,0.869145849,0.724383546,0.437949578,0.201781675
11401727,0.468268334,0.245187539,0.490482306,0.318036895,0.318850256,0.483237159,0.430687855,0.345615684,0.41481992,0.450273144,0.335556601,0.326886302,0.341757277,0.473517683,0.476370335,0.44306844,0.476387795,0.474812668,0.317916959,0.470001292,0.470553565,0.498115675,0.476220413,1,0.317940865,0.325010136,0.317924133,0.422142502,0.31798211,0.317932866,0.31791678,0.317934775,0.317937209,0.317916991,0.317936271,0.335373763,0.317942479,0.318303591,0.476368659,0.317916706,0.317941841,0.31791672,0.317916803,0.318002824,0.317940807,0.318015636,0.31794082,0.318490094,0.413835395,0.582917938,0.320529312,0.352245647,0.317930895,0.318129712,0.327177852,0.318560372,0.317941399,0.318790084,0.678391329,0.323260653,0.439821588,0.468329199,0.138543299,0,0.127712036,0.052409387,0.083866224,0.110660221,0.039714414,0.123868654,0.052217967,0.0532189,0.062509624,0.081979079,0.067019287,0.065559973,0.113169643,0.060039134,0.042401606,0.096254557,0,0.096686241,0.068659123,0.122778652,0.133939334,1,0.05614304,0.047938151,0.063739444,0.099839277,0.108246463,0.049641721,0,0.081370692,0.024564095,0.067137025,0.039875244,0.087082054,0.114939549,0.10251997,0.069117607,0.02579351,0.075859864,0.111058194,0.02044431,0.117520297,0.032237808,0.083368525,0.123667752,0.00401647,0.107797563,0.018310685,0.038002012,0.042264168,0.097352093,0.111019582,0.101805957,0.029720936,0.108900775,0,0.130622103,0.106562785,0.062742533,0.028422223
11532215,0.416149136,0.285268434,0.471427397,0.279008232,0.278432585,0.595124892,0.406174573,0.465833279,0.371934738,0.482149219,0.278902156,0.436417283,0.340538813,0.365140935,0.278432333,0.27843232,0.278432349,0.280922525,0.278453357,0.278432363,0.278436982,0.278450421,0.278432682,0.278470432,1,0.279048025,0.278432443,0.515248015,0.482208918,0.278433205,0.278432611,0.290450822,0.278432988,0.397780083,0.600456158,0.278467798,0.577793828,0.278582842,0.278432361,0.278432799,0.57675606,0.399730126,0.278510947,0.433421547,0.596137564,0.279325039,0.590493454,0.278433148,0.374458512,0.28166574,0.328966716,0.278432336,0.28860573,0.571641689,0.292087325,0.394859225,0.556846021,0.50078659,0.27843233,0.278433291,0.3968022,0.278590092,0.395915497,0.024442825,0.385250483,0.161284348,0.234310314,0.348810193,0.126416837,0.328843754,0.162212859,0.164229908,0.178832833,0.241341594,0.205694213,0.177797172,0.346869189,0.184580434,0.12096587,0.272975101,0,0.284457526,0.198232697,0.37114843,0.391696248,0.05614304,1,0.14593944,0.181870185,0.510966201,0.355072673,0.126854948,0.014245879,0.169596076,0.074781156,0.353483558,0.455792171,0.253604951,0.547389674,0.347281269,0.201837115,0.078523897,0.421823154,0.364714731,0.067319929,0.446072019,0.443143218,0.221910859,0.428347913,0,0.328171106,0,0.37041736,0.1100147,0.343530302,0.423492996,0.420883774,0.298215581,0.405096744,0.337377313,0.374040412,0.31581834,0.19100883,0.086526561
11564752,0.365482504,0.24850511,0.394181505,0.199987093,0.310347226,0.383090637,0.336991114,0.20396675,0.42016396,0.345091859,0.190902314,0.19966239,0.211321735,0.556382086,0.593408682,0.192265363,0.316370458,0.194301583,0.189135815,0.19356158,0.215212051,0.33802508,0.31419415,0.193080783,0.189274388,1,0.189552626,0.193061465,0.189904273,0.30914954,0.189122974,0.189598542,0.210041411,0.189122975,0.189183962,0.733728991,0.18920639,0.189773998,0.194042103,0.189122983,0.189302591,0.189122974,0.189123037,0.189186048,0.189507733,0.189309243,0.189301046,0.189490609,0.419352285,0.208466138,0.19219428,0.189550411,0.189133223,0.189476109,0.200100357,0.190304995,0.189197426,0.19019956,0.331836082,0.189972597,0.428874499,0.218899516,0.338227858,0,0.325872444,0.281132864,0.202400748,0.287652587,0.104639063,0.293715326,0.334955253,0.138338367,0.158051695,0.197465909,0.330497977,0.579842973,0.630793271,0.156149738,0.160014913,0.240494449,6.75E-04,0.243531591,0.825682225,0.3191535,0.335976308,0.047938151,0.14593944,1,0.148131947,0.263055334,0.320139495,0.108316037,0,0.14544415,0.066639654,0.173640471,0.097517378,0.721535431,0.28990182,0.270612812,0.173002326,0.069898901,0.197191782,0.277171926,0.053143384,0.305484817,0.083799661,0.192541562,0.321464645,0.00422824,0.280211331,0,0.086822951,0.093176244,0.253059149,0.283950786,0.26463662,0.077257248,0.279815886,0,0.321074548,0.26966383,0.163094305,0.075451952
11591730,0.35000625,0.218085651,0.371932478,0.288087546,0.201665016,0.364769154,0.320911169,0.297590872,0.359817906,0.332622449,0.201894893,0.214959504,0.240615498,0.298535257,0.201665001,0.204887027,0.201665002,0.202042167,0.201664245,0.201664959,0.20166497,0.201679948,0.201665142,0.201668839,0.201664102,0.202600991,1,0.202641817,0.201706748,0.201664415,0.201664053,0.494080508,0.201664602,0.201664052,0.201664191,0.201672033,0.201665436,0.310133939,0.201665001,0.2016641,0.201664104,0.201664052,0.201664052,0.201690792,0.201664102,0.201739829,0.2016641,0.201678164,0.368105109,0.202353603,0.204241724,0.287093325,0.201672282,0.201822875,0.210760816,0.202212777,0.201664119,0.202525604,0.201664989,0.201665229,0.380960204,0.201749536,0.401438811,0,0.38495134,0.166366253,0.24024806,0.342362719,0.122289941,0.336160808,0.17246335,0.169190074,0.184317348,0.238181021,0.213259713,0.176548888,0.349619299,0.19377825,0.121834901,0.279387361,1.99E-04,0.288748845,0.201168299,0.378307961,0.396892601,0.063739444,0.181870185,0.148131947,1,0.31037897,0.333351447,0.135255928,0,0.397384096,0.077081108,0.204445354,0.114586264,0.257971115,0.34372259,0.33403961,0.208320628,0.086823796,0.234643032,0.374064248,0.12567193,0.365287916,0.105610463,0.229370658,0.386071968,0.007169182,0.332564947,0.00331714,0.102614566,0.118607413,0.357279052,0.336224411,0.312769511,0.102179147,0.332155879,0,0.380254913,0.321048571,0.194568842,0.090549018
11690545,0.442489906,0.409412806,0.474139109,0.236462832,0.236255766,0.520282428,0.409964109,0.397354364,0.425798446,0.423733672,0.244985186,0.369767468,0.299257613,0.379058705,0.313082638,0.29645935,0.312617944,0.312757486,0.235743059,0.309696585,0.309786484,0.300825831,0.312530793,0.312434205,0.43611155,0.239777509,0.235733359,1,0.395106846,0.235772187,0.235735529,0.237344079,0.235733423,0.360333404,0.361872754,0.244205774,0.490258177,0.236041931,0.312617439,0.235732931,0.398117678,0.243233922,0.236853074,0.369063517,0.391746414,0.2363528,0.391622207,0.236013864,0.471329316,0.238643959,0.379794285,0.235769294,0.239546595,0.559062259,0.413519886,0.474690013,0.437394309,0.292396459,0.311365077,0.238467397,0.484946515,0.309516038,0.708427722,0.030949408,0.676982312,0.283525022,0.419104075,0.603860856,0.218362694,0.563884009,0.287021125,0.289425429,0.328100062,0.415537739,0.365786419,0.313077282,0.614059603,0.329066545,0.213188886,0.485432153,0,0.51395693,0.35331695,0.66076229,0.6965542,0.099839277,0.510966201,0.263055334,0.31037897,1,0.601153834,0.2255864,0.036614788,0.301593033,0.132983475,0.57746012,0.52026633,0.450986178,0.783462664,0.575867541,0.359961706,0.139639199,0.553691539,0.616175825,0.169690592,0.717577458,0.437652952,0.395966773,0.728237735,0.003810298,0.583587317,0,0.378483729,0.197842277,0.540651237,0.701353075,0.702880737,0.34314652,0.650936899,0.341454774,0.66855045,0.561620369,0.339671373,0.153870351
