PMID,FC_7576301,FC_8593205,FC_8924224,FC_9015311,FC_9245791,FC_9443089,FC_9569056,FC_9584145,FC_9649126,FC_9681800,FC_9732293,FC_9832560,FC_10330400,FC_10352017,FC_10491393,FC_10525535,FC_10662776,FC_10811821,FC_11056682,FC_11086000,FC_11157977,FC_11285283,FC_11381093,FC_11401727,FC_11532215,FC_11564752,FC_11591730,FC_11690545,FC_11707154,FC_11737944,FC_11790258,FC_11870542,FC_11879553,FC_11983060,FC_12049663,FC_12058019,FC_12095422,FC_12135983,FC_12147673,FC_12175426,FC_12184807,FC_12184811,FC_12225587,FC_12354330,FC_12429061,FC_12429067,FC_12537560,FC_12538638,FC_12556960,FC_12615908,FC_12659637,FC_12682085,FC_12803655,FC_12823867,FC_12930545,FC_12950995,FC_12962547,FC_12967349,FC_14517204,FC_14557250,FC_14562023,FC_14581449,TA_7576301,TA_8593205,TA_8924224,TA_9015311,TA_9245791,TA_9443089,TA_9569056,TA_9584145,TA_9649126,TA_9681800,TA_9732293,TA_9832560,TA_10330400,TA_10352017,TA_10491393,TA_10525535,TA_10662776,TA_10811821,TA_11056682,TA_11086000,TA_11157977,TA_11285283,TA_11381093,TA_11401727,TA_11532215,TA_11564752,TA_11591730,TA_11690545,TA_11707154,TA_11737944,TA_11790258,TA_11870542,TA_11879553,TA_11983060,TA_12049663,TA_12058019,TA_12095422,TA_12135983,TA_12147673,TA_12175426,TA_12184807,TA_12184811,TA_12225587,TA_12354330,TA_12429061,TA_12429067,TA_12537560,TA_12538638,TA_12556960,TA_12615908,TA_12659637,TA_12682085,TA_12803655,TA_12823867,TA_12930545,TA_12950995,TA_12962547,TA_12967349,TA_14517204,TA_14557250,TA_14562023,TA_14581449
9732293,0.23371387,5.45E-04,0.195135893,0.218824809,0.230391495,0.161206433,0.133772303,0.167994359,0.117493664,0.116853865,1,0.16153169,0.213897176,0.168318104,0.214871202,0.181935301,0.126399995,0.276154817,0.297811067,0.298794814,0.162094713,0.184280766,0.228881248,0.335556601,0.278902156,0.190902314,0.201894893,0.244985186,0.160167585,0.424439496,0.260030653,0.199179045,0.088766412,0.342859476,0.475435931,0.135427821,0.244609874,0.279001704,0.191631368,0.375991464,0.393825758,0.645999658,0.23634509,0.180104717,0.467250524,0.200373972,0.422953495,0.231891529,4.62E-04,0.32009269,0.268955565,0.264207343,0.44963562,0.188120583,0.40245701,0.2528347,0.274991695,0.304455971,0.1789779,0.245590803,0.197741567,0.22136311,0.558023604,0.301291517,0.432359629,0.329518447,0.451837972,0.376089045,0.367674254,0.472856423,0.398526325,0.314292901,1,0.418427133,0.395877733,0.486904833,0.512163676,0.381313157,0.405302335,0.493511046,0.284264735,0.463174012,0.434848146,0.51527484,0.599535982,0.386372539,0.448163527,0.418138052,0.423302299,0.509977168,0.454765477,0.431822912,0.320364468,0.39231875,0.342044482,0.484698201,0.436578852,0.378580283,0.495330644,0.457566679,0.450051678,0.405170044,0.478787935,0.482158498,0.381046409,0.483437075,0.423781267,0.485890965,0.49070194,0.336081637,0.381957667,0.324068841,0.43161331,0.415469332,0.438151778,0.494126314,0.466907408,0.436239908,0.491998655,0.295520756,0.489809062,0.431350748,0.374844811,0.460242694
9832560,0.255250895,0.050986391,0.210910515,0.232909339,0.207164105,0.203471461,0.160822387,0.245221811,0.138331267,0.13922606,0.133221214,1,0.312643144,0.187907716,0.159573099,0.182860539,0.128459964,0.218306526,0.305412717,0.29217946,0.163470084,0.188636499,0.22557088,0.326886302,0.436417283,0.19966239,0.214959504,0.369767468,0.231953897,0.429834257,0.267468503,0.21293628,0.18567331,0.350292709,0.688152884,0.144581267,0.386733444,0.404746169,0.190134975,0.383514225,0.494316011,0.652090919,0.243487947,0.208777338,0.617846195,0.209015844,0.658569766,0.23935633,0.024193777,0.332453507,0.279957584,0.171418287,0.458779637,0.243781461,0.424175655,0.267757195,0.363770576,0.315359728,0.179826881,0.260127782,0.216774452,0.172675179,0.561859682,0.298650571,0.44121422,0.34304584,0.462651957,0.404348161,0.368093479,0.506298814,0.408330352,0.323099776,0.500185206,1,0.398632567,0.480175236,0.51470161,0.377232424,0.408262508,0.501079855,0.273950069,0.457110171,0.438613023,0.503089849,0.599646217,0.399698871,0.537556078,0.418311689,0.432376531,0.557669522,0.466818639,0.436908941,0.299686899,0.417603761,0.462254238,0.497517787,0.541172369,0.370945637,0.546419827,0.523362225,0.450935316,0.425161423,0.517977016,0.526287045,0.379104037,0.513404823,0.488568118,0.493998934,0.548465747,0.313092523,0.396216385,0.31187343,0.523185039,0.305607613,0.480351833,0.521109197,0.479668593,0.438597332,0.535761799,0.343925204,0.528549913,0.436788116,0.383003348,0.449400069
10330400,0.273998195,0.051801779,0.22459973,0.258731459,0.21403626,0.202197974,0.170813402,0.237459117,0.263817072,0.144574683,0.1414771,0.267145635,1,0.217126125,0.170359449,0.193534101,0.141257344,0.239007487,0.314087059,0.305617653,0.177256262,0.200147446,0.237510941,0.341757277,0.340538813,0.211321735,0.240615498,0.299257613,0.203383068,0.434242662,0.273536548,0.23699571,0.104820323,0.355903934,0.554706313,0.160340683,0.303700758,0.442864225,0.201511322,0.386934186,0.436661588,0.654187475,0.249339356,0.203988839,0.524002187,0.216691213,0.506892565,0.245517251,0.037613494,0.336692788,0.288832432,0.191995718,0.462812173,0.218926664,0.433345233,0.271311659,0.31839497,0.322514112,0.190597685,0.257393965,0.251218177,0.183926879,0.725963328,0.44080573,0.566429033,0.552302499,0.606946027,0.506231127,0.491258403,0.648530324,0.616975543,0.42748468,0.672643302,0.554520091,1,0.692153811,0.777332954,0.510197376,0.52707582,0.669826586,0.406008688,0.613494874,0.697355883,0.662518096,0.754035329,0.510600511,0.584339752,0.697523837,0.580606255,0.624230928,0.649789026,0.576548352,0.471073645,0.53914612,0.481157861,0.629116373,0.56684043,0.566879858,0.63825146,0.627864412,0.616946177,0.566964885,0.580811523,0.615904249,0.527101597,0.628738713,0.578655179,0.658562488,0.641360136,0.482305321,0.510532455,0.462021128,0.570904715,0.420808127,0.578776497,0.62261586,0.575699155,0.587322603,0.655080648,0.433653267,0.646940414,0.564228528,0.518154783,0.655817394
10352017,0.496100221,0.239106654,0.397481504,0.323174578,0.495140881,0.343009677,0.336739905,0.355371968,0.378616528,0.284280805,0.24043556,0.302196119,0.436894177,1,0.313612803,0.290959926,0.340690295,0.350411772,0.400100752,0.412070866,0.309161504,0.518869517,0.477999911,0.473517683,0.365140935,0.556382086,0.298535257,0.379058705,0.272942598,0.799546533,0.35082528,0.301077295,0.203911987,0.4240092,0.557774617,0.393610342,0.354692429,0.384421562,0.302856983,0.464389509,0.46735924,0.699397157,0.323608619,0.291587123,0.536006641,0.302235124,0.490991046,0.339143228,0.233170379,0.495703434,0.40700207,0.256255667,0.525126027,0.292911452,0.589602414,0.373958972,0.363877982,0.424210263,0.412936892,0.294847455,0.414700652,0.310371999,0.639654096,0.410905698,0.491410763,0.411462846,0.577829599,0.442028922,0.436665522,0.563802123,0.528474905,0.379050202,0.583286397,0.477463122,0.500578963,1,0.701399209,0.441522379,0.523520412,0.583793755,0.379921263,0.531289461,0.602507548,0.603555212,0.676089049,0.467627565,0.498318033,0.631189552,0.493456881,0.523727715,0.463315777,0.559926974,0.445331766,0.46498917,0.437703801,0.575695281,0.490955731,0.548665549,0.548155473,0.507263986,0.542366323,0.484758204,0.494912286,0.533193838,0.474842729,0.538616611,0.51633284,0.576205167,0.528022437,0.453598328,0.437830388,0.445434997,0.498482451,0.370308296,0.487451839,0.507103625,0.469856994,0.528433693,0.570969018,0.417345036,0.574481963,0.489410028,0.450149821,0.602475962
10491393,0.233184176,4.06E-09,0.194694217,0.322280198,0.23290458,0.1607763,0.133202209,0.164087618,0.257447155,0.116499947,0.179473781,0.165694931,0.232856038,0.288397454,1,0.242951799,0.179422298,0.369034644,0.297629293,0.419770026,0.227705626,0.250122079,0.325020752,0.476370335,0.278432333,0.593408682,0.201665001,0.313082638,0.159860354,0.424306012,0.259850355,0.198918692,0.088523974,0.342517299,0.475021629,0.424497158,0.244238474,0.278799641,0.272147098,0.375845962,0.393556251,0.64580779,0.236169647,0.179838007,0.466029089,0.201302725,0.422564405,0.232078173,8.39E-10,0.320103861,0.268675866,0.159053007,0.449484185,0.187732381,0.401715645,0.251682647,0.274730849,0.303775757,0.252938512,0.251893929,0.197311124,0.301848253,0.608890781,0.335399174,0.486703601,0.523509008,0.517496715,0.431358994,0.40669287,0.526801906,0.547063241,0.351565791,0.539125134,0.451709258,0.530353501,0.665879874,1,0.419267803,0.488769552,0.540427999,0.308927244,0.513014835,0.683351311,0.559214107,0.643913326,0.417948119,0.513767837,0.707159656,0.464674397,0.543713583,0.570121609,0.473943804,0.354790671,0.432507746,0.391762062,0.516825311,0.497756585,0.582113253,0.549243645,0.503497445,0.509471059,0.453600819,0.513931578,0.533081314,0.423190834,0.543682347,0.481096075,0.555214052,0.557864185,0.377963716,0.426268648,0.356751655,0.492250682,0.340649378,0.503143474,0.55378462,0.512138405,0.480503949,0.561616167,0.333791049,0.557854855,0.471897758,0.415798484,0.524138413
10525535,0.233184175,1.74E-11,0.194683993,0.218307327,0.199019963,0.162762061,0.133192511,0.162316485,0.116936223,0.116499693,0.128738939,0.161914007,0.219594611,0.189022017,0.20586647,1,0.166851124,0.285543397,0.29763015,0.391138134,0.212145938,0.234467765,0.302263606,0.44306844,0.27843232,0.192265363,0.204887027,0.29645935,0.16283656,0.424306011,0.259850355,0.198914312,0.088514893,0.342517203,0.475021611,0.14011677,0.244236831,0.278726779,0.378271723,0.375845961,0.393556348,0.645807763,0.236169645,0.179838004,0.466029074,0.536452646,0.422564385,0.23198478,3.55E-12,0.320186374,0.268675866,0.159045024,0.449480933,0.187732376,0.401716569,0.251682387,0.274730737,0.303775756,0.23539333,0.193809623,0.197311123,0.221917377,0.401417796,0.152560337,0.32275314,0.240106141,0.323985779,0.311741639,0.250370604,0.324155917,0.269662654,0.221914817,0.342266969,0.292939813,0.273408171,0.321300721,0.374507431,1,0.270283461,0.432290941,0.142276215,0.325064822,0.287528581,0.355906205,0.423528468,0.259326338,0.367832123,0.29628135,0.315277251,0.408469816,0.363760758,0.28820378,0.161387674,0.281265915,0.231687532,0.334827286,0.345163733,0.237611412,0.410307188,0.334550568,0.513318607,0.280155845,0.388321543,0.389270361,0.254852534,0.404386526,0.307169971,0.417973727,0.413253675,0.206461737,0.285391908,0.157743291,0.334437057,0.199353676,0.371173197,0.437930919,0.4041475,0.300996612,0.384575763,0.161250459,0.36494752,0.356618198,0.25772409,0.278158088
10662776,0.233184198,1.98E-08,0.196672877,0.690451305,0.426073531,0.160776316,0.135082851,0.162920732,0.247369358,0.116499707,0.130172491,0.162356141,0.233086691,0.383597479,0.221375121,0.242949724,1,0.301782709,0.297629302,0.419981128,0.890613981,0.456797767,0.537186622,0.476387795,0.278432349,0.316370458,0.201665002,0.312617944,0.164949632,0.909210076,0.259850362,0.198914412,0.090935107,0.34251722,0.475021622,0.432262721,0.244236874,0.278797147,0.272149861,0.375845968,0.393556364,0.64580777,0.236169652,0.179838018,0.466029086,0.200146845,0.422564402,0.232090859,1.75E-08,0.337196272,0.268676146,0.159053242,0.449481082,0.187732399,0.401715661,0.251707957,0.274730859,0.303775998,0.426522711,0.194506502,0.19731115,0.243391359,0.594167386,0.3206962,0.47283601,0.597927483,0.550044013,0.404935065,0.390019825,0.507445871,0.468318303,0.337307657,0.543219093,0.451943754,0.439339741,0.636331767,0.630982287,0.398009718,1,0.525873918,0.294289852,0.489599126,0.511037682,0.540477606,0.636032312,0.418144427,0.491700213,0.540446717,0.443855813,0.520298313,0.467748558,0.575263064,0.336054057,0.416999852,0.368760952,0.49438681,0.476365837,0.489188693,0.525518601,0.481374456,0.510603052,0.44037257,0.488077292,0.519261349,0.408173126,0.515491416,0.459401736,0.527365482,0.533796728,0.358644026,0.407131376,0.353883883,0.471095873,0.320185922,0.489829612,0.52986739,0.49002257,0.461294592,0.529387384,0.319307649,0.540081445,0.470643645,0.405945888,0.498254978
10811821,0.234261706,0.001176651,0.195480425,0.218706457,0.22580296,0.202245768,0.134020218,0.171538663,0.117837505,0.117756222,0.168989585,0.170276099,0.247023301,0.196383922,0.269959023,0.246490031,0.179080241,1,0.298046361,0.418415846,0.22720164,0.249715721,0.324048925,0.474812668,0.280922525,0.194301583,0.202042167,0.312757486,0.216623026,0.424574301,0.260217184,0.199493087,0.089019684,0.345430753,0.478294908,0.142057347,0.246560242,0.284999066,0.271597775,0.376142413,0.396824037,0.650847492,0.23652268,0.181664311,0.469894576,0.21105318,0.425026967,0.23244296,9.40E-04,0.323650446,0.270021476,0.159444576,0.449875882,0.189725279,0.403012242,0.253918853,0.275147027,0.306494281,0.252296213,0.242841028,0.198249709,0.280130572,0.601694142,0.325327479,0.468386391,0.354570847,0.503792548,0.424092566,0.386209764,0.506803704,0.424935558,0.352774179,0.538349301,0.450027257,0.432286361,0.524588875,0.552761888,0.451093065,0.427013334,1,0.291294181,0.496279008,0.458734189,0.532892013,0.621787725,0.420313757,0.480020933,0.451263949,0.449323994,0.514617116,0.471335598,0.478648837,0.336054057,0.434710224,0.372583228,0.512832146,0.479190395,0.395564503,0.549080298,0.483665438,0.513215642,0.43312045,0.506304797,0.535471738,0.411907851,0.548407295,0.46703067,0.580641615,0.539621375,0.369351354,0.412511581,0.35104626,0.455657062,0.325033934,0.479830538,0.538659455,0.511102655,0.470956212,0.551641508,0.304889484,0.525599868,0.483753184,0.403175166,0.489785804
11056682,0.233210019,0.007092773,0.194710602,0.218247615,0.198567744,0.160787108,0.136542307,0.163410334,0.118528083,0.122280551,0.123364242,0.161003782,0.216125232,0.18089612,0.147581845,0.174168096,0.11961364,0.202031832,1,0.28363001,0.153674114,0.175734955,0.216759929,0.317916959,0.278453357,0.189135815,0.201664245,0.235743059,0.16052314,0.42430615,0.259850588,0.198925404,0.088510059,0.342521538,0.475059908,0.134280066,0.24424714,0.278462623,0.181432284,0.375858877,0.393565948,0.64581523,0.23616999,0.179841302,0.466042044,0.200134943,0.422579929,0.23165394,3.33E-04,0.319650885,0.268702855,0.15901536,0.449482703,0.187758457,0.401716781,0.251690201,0.27474243,0.304209733,0.169531499,0.191258321,0.394627677,0.161433963,0.661191789,0.567122042,0.528954004,0.42526138,0.558240141,0.462051655,0.504741918,0.613581897,0.547062084,0.409296595,0.641498788,0.527653077,0.513195961,0.642946097,0.652071608,0.482324328,0.491038777,0.616230394,1,0.584888126,0.571794855,0.627497971,0.678302857,0.494814499,0.471837239,0.51278708,0.536256644,0.484577408,0.441280727,0.563056717,0.568991243,0.512314815,0.524287863,0.594559007,0.494375793,0.486611545,0.502109385,0.509694393,0.599814572,0.556950242,0.467026172,0.49214177,0.52014586,0.483530341,0.548612903,0.610336271,0.507698538,0.574295182,0.630896588,0.550929222,0.505481533,0.414525033,0.483303186,0.434920504,0.399444209,0.570330629,0.56825292,0.503968271,0.571903474,0.494310965,0.57166176,0.714413302
11086000,0.233184181,4.81E-09,0.195379524,0.219505324,0.199126537,0.160776314,0.133760652,0.162662398,0.117549349,0.116499689,0.129894249,0.162135392,0.219877731,0.194922839,0.21841977,0.240184668,0.177116045,0.297767818,0.297629342,1,0.225861061,0.248664776,0.320971888,0.470001292,0.278432363,0.19356158,0.201664959,0.309696585,0.159860114,0.424306913,0.259850357,0.198914228,0.089156466,0.342517209,0.475021661,0.142154909,0.244236858,0.278784103,0.268512353,0.375845964,0.393556251,0.645807767,0.236169647,0.179838253,0.466029078,0.200137872,0.422564388,0.23210955,4.34E-09,0.321565547,0.268675872,0.159051484,0.449487685,0.18775434,0.404375059,0.251783108,0.274730856,0.303787724,0.250872352,0.194357598,0.197311128,0.23834412,0.540731806,0.272298968,0.432483295,0.316991527,0.445397455,0.376240167,0.352823153,0.449021122,0.387660638,0.308921912,0.472947678,0.390781545,0.376056969,0.45425571,0.502175137,0.365893236,0.375915654,0.472463104,0.257904055,1,0.416904184,0.508130018,0.568816878,0.376530762,0.451036363,0.407327854,0.407213093,0.517421086,0.446923197,0.423070646,0.288460734,0.378818997,0.326795958,0.451261074,0.44628192,0.343787861,0.496514218,0.438064272,0.477475524,0.388906057,0.481109459,0.479929791,0.369368151,0.494083553,0.410786774,0.500406065,0.504963747,0.3437756,0.381134189,0.298794953,0.421160131,0.29157005,0.451008564,0.51439432,0.476087435,0.418292493,0.50032646,0.261709812,0.528501142,0.42551777,0.365802216,0.452001852
11157977,0.2331842,1.96E-07,0.212740805,0.726202766,0.199120855,0.16077678,0.150260621,0.16541913,0.265882678,0.116500004,0.129982867,0.164149309,0.232800643,0.276056798,0.218678456,0.240438973,0.693217243,0.298207872,0.29762933,0.416862742,1,0.300307397,0.331481868,0.470553565,0.278436982,0.215212051,0.20166497,0.309786484,0.16498733,0.424306127,0.25985036,0.198916621,0.110383335,0.342517217,0.475021621,0.45475259,0.244237678,0.27878508,0.268807432,0.37584597,0.393559792,0.645807769,0.236169651,0.17983802,0.466055288,0.200254829,0.422564393,0.232206885,1.36E-08,0.371114692,0.2686759,0.15905161,0.449481058,0.252983554,0.404408803,0.251897823,0.274731857,0.303777027,0.286789186,0.194508782,0.197311138,0.28375773,0.49604669,0.207424317,0.392861379,0.498361902,0.386071954,0.322215508,0.310624048,0.407689693,0.504390369,0.264662,0.407487317,0.361688752,0.538216836,0.630486295,0.802486085,0.309241181,0.384444262,0.405602311,0.208184613,0.396112955,1,0.428117997,0.500134766,0.328436755,0.398883804,0.837363483,0.343969657,0.439518731,0.616225424,0.375952908,0.218761779,0.3269902,0.273774729,0.384262157,0.373158764,0.635367345,0.439729963,0.383270023,0.403739437,0.334499817,0.406102341,0.438623101,0.307142144,0.444903362,0.357781509,0.421054223,0.444728219,0.238853734,0.324650805,0.236506132,0.362728931,0.240063104,0.389849162,0.496106903,0.435825782,0.34834418,0.451169276,0.196926003,0.457923887,0.387894064,0.314228402,0.376867034
11285283,0.233225527,3.95E-05,0.215994364,0.265986091,0.426001432,0.160806423,0.15346555,0.16889826,0.141630214,0.116526857,0.129218301,0.164995093,0.218898153,0.399675445,0.210066479,0.232392156,0.310930995,0.286505115,0.297644609,0.401348747,0.262620615,1,0.612510683,0.498115675,0.278450421,0.33802508,0.201679948,0.300825831,0.159878205,0.909211288,0.259864858,0.198934757,0.114453234,0.342601747,0.475040579,0.170853167,0.244258851,0.278759788,0.258246745,0.37586137,0.393576517,0.645838253,0.236189198,0.179857182,0.466045787,0.200293685,0.422587468,0.232204136,3.71E-05,0.512356717,0.268700082,0.159062892,0.449574876,0.187760595,0.401749805,0.252397599,0.274746454,0.3039239,0.453661398,0.194174562,0.197345763,0.28382035,0.627130681,0.351490035,0.504951642,0.381955922,0.518205942,0.436057268,0.421595179,0.532404416,0.463784129,0.363518433,0.564836405,0.46758769,0.445560107,0.570274298,0.592950361,0.428841919,0.44803155,0.556627098,0.331203827,0.54862546,0.498706526,1,0.767916009,0.43759912,0.511209159,0.484570912,0.486272928,0.550600772,0.505259971,0.500978687,0.370255378,0.453715873,0.40553173,0.542629233,0.494566588,0.4123812,0.560252954,0.508351318,0.534714214,0.482890788,0.516345581,0.542263623,0.43970948,0.552582937,0.488739594,0.603152521,0.568434608,0.408134163,0.43976423,0.367220816,0.488425651,0.346344411,0.506458631,0.565403461,0.522770824,0.496048285,0.569854067,0.335919084,0.603721281,0.48584186,0.439263552,0.548221446
11381093,0.233184563,2.77E-07,0.198089092,0.22595034,0.420056993,0.160776544,0.136429419,0.163158035,0.120880648,0.116499906,0.130171097,0.162520448,0.220127582,0.319148182,0.22129165,0.242870585,0.313067714,0.301670714,0.297629439,0.419991312,0.235007367,0.521016758,1,0.476220413,0.278432682,0.31419415,0.201665142,0.312530793,0.159862628,0.896354928,0.259850459,0.19891474,0.092660746,0.342517529,0.475021859,0.146509906,0.244246412,0.278796886,0.272043113,0.375846067,0.393556599,0.645808095,0.236169746,0.179838259,0.466030243,0.20015655,0.422564626,0.232139475,2.66E-07,0.341000184,0.268676096,0.159053301,0.449482073,0.187732619,0.401715945,0.251723641,0.274730963,0.303776863,0.424833041,0.194506722,0.19731137,0.247141943,0.526712019,0.248755687,0.423313202,0.304126167,0.431932184,0.357375341,0.336439913,0.4312585,0.366893139,0.294366117,0.457456255,0.382315853,0.353285067,0.460620412,0.475203025,0.344433918,0.369755814,0.449970891,0.22771252,0.426330112,0.392780691,0.554216742,1,0.373025168,0.432486794,0.392507384,0.384361308,0.467442068,0.433694138,0.425168063,0.262702522,0.362414792,0.30758408,0.429787247,0.415562432,0.32899743,0.482043892,0.418870965,0.422779896,0.381096138,0.446689437,0.473677871,0.34497258,0.478265649,0.395498894,0.460913951,0.48051085,0.293006942,0.35802546,0.28911801,0.400285121,0.27285988,0.433098984,0.498890602,0.461907381,0.393440494,0.478258446,0.238340334,0.517798477,0.404077,0.342484164,0.415194877
11401727,0.233184507,8.29E-06,0.194687441,0.218333757,0.199150658,0.160783192,0.133199014,0.170723833,0.116941945,0.116502152,0.130152191,0.1621324,0.220104921,0.207656414,0.221138222,0.242730539,0.179236874,0.30151566,0.297629419,0.419312275,0.227455236,0.275280293,0.324691915,1,0.278470432,0.193080783,0.201668839,0.312434205,0.159872739,0.424327775,0.259850491,0.198917969,0.088515534,0.342517574,0.475074071,0.141650564,0.244270598,0.278804872,0.271859193,0.375846026,0.393581431,0.645807882,0.236169788,0.179873637,0.466064473,0.20015272,0.422622129,0.232071501,1.63E-07,0.586165932,0.268675996,0.17618568,0.449489958,0.187768504,0.401770175,0.251810569,0.274751777,0.303776026,0.361755839,0.194473075,0.197332493,0.237778881,0.811374683,0.61099423,0.611798314,0.509081306,0.68471965,0.557378475,0.565912575,0.748146229,0.631484627,0.488736736,0.765080956,0.62260499,0.612226182,0.77369745,0.779986699,0.575232514,0.590927459,0.74808194,0.561048601,0.700766467,0.678788416,0.744201993,0.839004137,1,0.579218288,0.614349988,0.651116028,0.598129662,0.544684759,0.703646166,0.647258582,0.621381823,0.601887707,0.707924897,0.607640297,0.586256091,0.624460075,0.612475485,0.724050606,0.621324079,0.574860346,0.62085854,0.619996698,0.5978663,0.657235657,0.744418023,0.625370833,0.671488113,0.557080559,0.672052979,0.622867574,0.498266642,0.59072483,0.552354749,0.503811832,0.681364377,0.692469788,0.5872339,0.707205048,0.606730974,0.591445128,0.826817217
11532215,0.233206209,0.037231186,0.241252326,0.218499222,0.198567669,0.265141808,0.160999185,0.219959772,0.116938659,0.15088044,0.12348204,0.211046799,0.234359811,0.16419534,0.147581634,0.174167374,0.119613432,0.203615765,0.297647844,0.283629795,0.153677453,0.175739285,0.216759935,0.317940865,1,0.189274388,0.201664102,0.43611155,0.23117232,0.424307344,0.259850537,0.207463633,0.088509929,0.489334434,0.997007014,0.134301012,0.506831994,0.278646414,0.181432084,0.375846321,0.674672647,0.927151053,0.236236338,0.279937449,0.860620157,0.200557001,0.83579947,0.231654264,1.05E-10,0.323284558,0.316715828,0.15901505,0.465898235,0.385404158,0.415568904,0.35684619,0.470947993,0.545795865,0.169531272,0.191259083,0.197311123,0.161496359,0.861615869,0.658640333,0.663866506,0.55108136,0.726966562,0.620297822,0.617865511,0.796530625,0.683296299,0.530680024,0.817810699,0.67140689,0.661879264,0.819734206,0.846769508,0.623110772,0.633764326,0.797459482,0.589092356,0.749146175,0.722243271,0.803147422,0.891781368,0.637669442,1,0.665458963,0.694828358,0.763898783,0.618329141,0.724104133,0.692352106,0.645314852,0.640677707,0.829380865,0.785784377,0.620638764,0.754467397,0.693715359,0.772980617,0.670005758,0.666110489,0.697765306,0.67361376,0.715696131,0.7969999,0.794309492,0.726462011,0.698951436,0.605212365,0.6740415,0.765260151,0.529272538,0.684765481,0.671176946,0.626516677,0.814552606,0.778688923,0.77131001,0.746710673,0.652998685,0.636636416,0.878389103
11564752,0.234742128,0.001385852,0.204086507,0.23754431,0.344101283,0.161926902,0.14223878,0.163988262,0.270774234,0.117547303,0.124924722,0.163431462,0.226994256,0.455848229,0.463119691,0.17757748,0.211170856,0.207500385,0.298161375,0.290717166,0.175163868,0.330553407,0.360388498,0.325010136,0.279048025,1,0.202600991,0.239777509,0.160933209,0.732123468,0.260371326,0.199888865,0.098903231,0.342983999,0.475607543,0.521078883,0.244944531,0.280198666,0.186488919,0.376266587,0.394172288,0.646115239,0.236670428,0.180495278,0.466722624,0.200822654,0.423173372,0.232554293,0.001334457,0.350585584,0.269435506,0.159886987,0.449915213,0.188443369,0.403031819,0.253153122,0.275285214,0.304432711,0.297797483,0.19256744,0.198631433,0.187295841,0.852353097,0.61099423,0.65678863,0.592901343,0.721256006,0.596510563,0.599079952,0.77927721,0.736774157,0.517037776,0.802709022,0.653239412,0.718782901,0.904683839,0.960299656,0.609211155,0.644913931,0.789283722,0.563639514,0.737972507,0.858231103,0.79443974,0.885809537,0.624038908,0.639862295,1,0.680300286,0.677514082,0.642772347,0.7078836,0.647258582,0.633389101,0.624494884,0.752994769,0.660442583,0.726909536,0.687319567,0.671938961,0.756309626,0.662637639,0.638076539,0.671543829,0.648670482,0.668862822,0.694294936,0.789252909,0.695013804,0.67404897,0.597609316,0.641953739,0.658364994,0.514515683,0.647548081,0.632927591,0.582896608,0.715997393,0.74865835,0.5872339,0.743795726,0.646899815,0.622667564,0.849822056
11591730,0.23318418,2.82E-08,0.194682726,0.311777683,0.198568793,0.160776334,0.133191314,0.230063661,0.1567719,0.116502186,0.123406196,0.165865432,0.240017016,0.169060047,0.147582325,0.176950901,0.119613983,0.201995071,0.297629234,0.283631027,0.153674582,0.175735372,0.216760777,0.317924133,0.278432443,0.189552626,1,0.235733359,0.15986304,0.424307279,0.259850357,0.529962684,0.088509936,0.342517205,0.475021778,0.134279879,0.24423709,0.507733515,0.181432921,0.375846066,0.393556321,0.645807765,0.236169647,0.179838022,0.46602919,0.20014582,0.422564569,0.231679959,2.51E-09,0.320446314,0.268675871,0.226377272,0.449480952,0.18773242,0.401715675,0.251796302,0.274730463,0.303775776,0.169532053,0.191259214,0.197311126,0.161434426,0.44498894,0.184419738,0.354066694,0.270319039,0.361453623,0.308806804,0.27653649,0.404443681,0.327162056,0.248848325,0.378976932,0.33161641,0.319464261,0.361327122,0.400131244,0.307512212,0.301826383,0.378428418,0.170524582,0.358827411,0.321922831,0.410908134,0.465920075,0.317795431,0.390978432,0.326045054,1,0.4243707,0.380102024,0.341093949,0.195365606,0.489252973,0.245243947,0.359649236,0.35792852,0.272235127,0.422713312,0.439005488,0.360800194,0.344613814,0.393892471,0.438632399,0.317987048,0.428852034,0.331633564,0.402235252,0.442633225,0.216454973,0.310284935,0.206415815,0.34192481,0.240476634,0.406100302,0.457643266,0.418422274,0.34318177,0.412226604,0.177248028,0.406654181,0.350543064,0.290600864,0.332389327
